"timestamp","source","level","message"
"2019-08-29T17:10:34.178Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Proceed to delete the job"
"2019-08-29T17:10:34.178Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: generating dataframe"
"2019-08-29T17:10:34.202Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: <--initiating concurrent requests-->"
"2019-08-29T17:10:34.202Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total data: [225]"
"2019-08-29T17:10:33.669Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report generated successfully"
"2019-08-29T17:10:32.892Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-29T19:10:35.488Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: chunk size: [42]"
"2019-08-29T19:10:35.489Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total threads: [5]"
"2019-08-29T19:10:03.173Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report job status:202"
"2019-08-29T19:10:03.174Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Job Created.."
"2019-08-29T19:10:03.334Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-29T19:10:01.011Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: started execution"
"2019-08-29T15:10:01.915Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Job Created.."
"2019-08-29T15:10:01.916Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job id: [5d67eac9ef2fd6000f55aca4]"
"2019-08-29T19:10:51.269Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: missing values found: [0]"
"2019-08-29T18:10:36.009Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job status code [200]"
"2019-08-29T18:10:38.623Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Deleted Successfully"
"2019-08-29T18:10:02.589Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Job Created.."
"2019-08-29T20:10:01.109Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: DATE: [2019-08-29T17:59:50] to [2019-08-29T19:00:00.108605]"
"2019-08-29T20:10:03.070Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report job status:202"
"2019-08-29T20:10:36.368Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Proceed to delete the job"
"2019-08-29T20:10:36.386Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: <--initiating concurrent requests-->"
"2019-08-29T19:10:01.011Z","EC2AMAZ-ROE9IQD","6","Calls metadata : 55e544bb-7e44-427f-8e84-2c6f00fd57a0"
"2019-08-29T19:10:35.468Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Proceed to delete the job"
"2019-08-29T19:10:34.978Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job status code [200]"
"2019-08-29T19:10:51.259Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total map_url: [169]"
"2019-08-29T19:12:51.435Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: [208] records to be inserted"
"2019-08-29T19:13:47.005Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: requests Completed Successfully"
"2019-08-29T19:10:03.335Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status: [processing]"
"2019-08-29T19:10:03.335Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: waiting for report to generate sleep time [30]"
"2019-08-29T20:10:50.410Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total map_url: [161]"
"2019-08-29T20:10:50.422Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: missing values found: [0]"
"2019-08-29T20:10:36.590Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Deleted Successfully"
"2019-08-29T20:10:36.387Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: chunk size: [37]"
"2019-08-29T20:10:36.387Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total threads: [5]"
"2019-08-29T20:10:01.014Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: started execution"
"2019-08-29T20:10:03.071Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Job Created.."
"2019-08-29T20:13:38.264Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: requests Completed Successfully"
"2019-08-29T20:10:35.863Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job status code [200]"
"2019-08-29T20:10:36.368Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: generating dataframe"
"2019-08-29T20:10:36.387Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total data: [182]"
"2019-08-29T20:10:03.072Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job id: [5d68311a65080f000b8fe661]"
"2019-08-29T20:10:03.599Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status: [processing]"
"2019-08-29T20:10:03.600Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status response \n{""id"":""5d68311a65080f000b8fe661"",""name"":""demoJob3"",""created_at"":""2019-08-29T20:10:02Z"",""status"":""processing"",""timespan"":{""from"":""2019-08-29T17:59:50Z"",""to"":""2019-08-29T19:00:00Z""},""_links"":{""self"":{""href"":""https://api.talkdeskapp.com/reports/calls/jobs/5d68311a65080f000b8fe661""},""files"":{""href"":""https://api.talkdeskapp.com/reports/calls/files/5d68311a65080f000b8fe661""}}}"
"2019-08-29T20:10:03.600Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: waiting for report to generate sleep time [30]"
"2019-08-29T20:10:01.012Z","EC2AMAZ-ROE9IQD","6","Calls metadata : 3792c72e-ea47-483e-8b73-4f356477ddcd"
"2019-08-29T21:10:01.899Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job id: [5d683f29970f5c0012fbd1f4]"
"2019-08-29T21:10:02.051Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status: [created]"
"2019-08-29T21:10:02.052Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status response \n{""id"":""5d683f29970f5c0012fbd1f4"",""name"":""demoJob3"",""created_at"":""2019-08-29T21:10:01Z"",""status"":""created"",""timespan"":{""from"":""2019-08-29T18:59:36Z"",""to"":""2019-08-29T20:00:00Z""},""_links"":{""self"":{""href"":""https://api.talkdeskapp.com/reports/calls/jobs/5d683f29970f5c0012fbd1f4""},""files"":{""href"":""https://api.talkdeskapp.com/reports/calls/files/5d683f29970f5c0012fbd1f4""}}}"
"2019-08-29T21:10:02.052Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: waiting for report to generate sleep time [30]"
"2019-08-29T07:10:33.737Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: fetched [1] items"
"2019-08-29T07:10:33.737Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: <--initiating concurrent requests-->"
"2019-08-29T20:10:03.599Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-29T20:10:50.420Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: in missing values"
"2019-08-29T07:10:01.949Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status: [created]"
"2019-08-29T20:10:35.215Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job Data-->"
"2019-08-29T20:10:35.864Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report generated successfully"
"2019-08-29T20:10:36.386Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: fetched [182] items"
"2019-08-29T07:10:34.109Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: missing values found: [0]"
"2019-08-29T21:12:49.960Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: [188] records to be inserted"
"2019-08-29T21:10:49.786Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total map_url: [165]"
"2019-08-29T21:10:49.794Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: missing values found: [1]"
"2019-08-29T09:10:01.757Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Job Created.."
"2019-08-29T09:10:01.757Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job id: [5d679669a80ef60007dfaf21]"
"2019-08-29T09:12:34.150Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: requests Completed Successfully"
"2019-08-29T09:10:32.482Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job Data-->"
"2019-08-29T09:10:33.258Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Proceed to delete the job"
"2019-08-29T09:10:33.268Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: <--initiating concurrent requests-->"
"2019-08-29T21:10:49.902Z","EC2AMAZ-ROE9IQD","6","failed recordingstatus code:[404] URL:[https://api.talkdeskapp.com/calls/5d6828180e84430035af9df0/recordings]"
"2019-08-29T22:10:01.791Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report job status:202"
"2019-08-29T22:10:01.927Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: waiting for report to generate sleep time [30]"
"2019-08-29T21:10:34.264Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job status code [200]"
"2019-08-29T21:10:34.264Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report generated successfully"
"2019-08-29T21:10:34.968Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: generating dataframe"
"2019-08-29T21:10:34.990Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total data: [188]"
"2019-08-29T21:10:35.152Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Deleted Successfully"
"2019-08-29T22:10:33.868Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Proceed to delete the job"
"2019-08-29T21:10:01.012Z","EC2AMAZ-ROE9IQD","6","Calls metadata : f08535f1-8aec-421b-a441-0a09ec55d1bf"
"2019-08-29T21:10:01.153Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: DATE: [2019-08-29T18:59:36] to [2019-08-29T20:00:00.153444]"
"2019-08-29T22:10:46.881Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total map_url: [142]"
"2019-08-29T22:10:01.011Z","EC2AMAZ-ROE9IQD","6","Calls metadata : b39d4db1-219b-43ed-84d9-13ea58099b14"
"2019-08-29T22:10:01.791Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job id: [5d684d39334221000c64733a]"
"2019-08-29T22:10:01.926Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-29T22:10:01.927Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status response \n{""id"":""5d684d39334221000c64733a"",""name"":""demoJob3"",""created_at"":""2019-08-29T22:10:01Z"",""status"":""created"",""timespan"":{""from"":""2019-08-29T19:59:24Z"",""to"":""2019-08-29T21:00:00Z""},""_links"":{""self"":{""href"":""https://api.talkdeskapp.com/reports/calls/jobs/5d684d39334221000c64733a""},""files"":{""href"":""https://api.talkdeskapp.com/reports/calls/files/5d684d39334221000c64733a""}}}"
"2019-08-29T22:10:32.785Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job Data-->"
"2019-08-29T22:10:46.887Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: in missing values"
"2019-08-29T21:13:23.052Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: requests Completed Successfully"
"2019-08-29T21:10:49.791Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: in missing values"
"2019-08-29T21:10:34.989Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: fetched [188] items"
"2019-08-29T06:10:01.979Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report job status:202"
"2019-08-29T06:10:01.980Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job id: [5d676c39970f5c0007fbcfca]"
"2019-08-29T06:10:02.147Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status: [created]"
"2019-08-29T06:10:02.148Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: waiting for report to generate sleep time [30]"
"2019-08-29T06:10:01.015Z","EC2AMAZ-ROE9IQD","6","Calls metadata : 7e094528-b770-483a-951b-da19290a4068"
"2019-08-29T06:10:01.015Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: started execution"
"2019-08-29T06:10:34.265Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Deleted Successfully"
"2019-08-29T06:10:34.463Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: in missing values"
"2019-08-29T05:10:33.405Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: generating dataframe"
"2019-08-29T22:13:02.621Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: requests Completed Successfully"
"2019-08-29T22:10:01.011Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: started execution"
"2019-08-29T22:10:32.785Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-29T22:10:33.412Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report generated successfully"
"2019-08-29T22:10:33.868Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: generating dataframe"
"2019-08-29T22:10:33.885Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: fetched [169] items"
"2019-08-29T22:10:33.886Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total data: [169]"
"2019-08-29T22:10:33.886Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: chunk size: [34]"
"2019-08-29T22:10:01.791Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Job Created.."
"2019-08-29T22:10:01.926Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status: [created]"
"2019-08-29T22:10:01.100Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: DATE: [2019-08-29T19:59:24] to [2019-08-29T21:00:00.100054]"
"2019-08-29T22:12:46.936Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: [169] records to be inserted"
"2019-08-29T22:10:46.890Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: missing values found: [0]"
"2019-08-29T05:10:01.014Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: started execution"
"2019-08-29T05:10:01.973Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: waiting for report to generate sleep time [30]"
"2019-08-29T22:10:33.412Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job status code [200]"
"2019-08-29T22:10:33.886Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: <--initiating concurrent requests-->"
"2019-08-29T22:10:33.887Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total threads: [5]"
"2019-08-29T22:10:34.042Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Deleted Successfully"
"2019-08-29T23:10:32.725Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job Data-->"
"2019-08-29T23:10:34.216Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total threads: [5]"
"2019-08-29T23:10:01.122Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: DATE: [2019-08-29T20:59:53] to [2019-08-29T22:00:00.121659]"
"2019-08-29T23:10:01.826Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report job status:202"
"2019-08-29T06:12:34.496Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: [4] records to be inserted"
"2019-08-29T05:31:33.077Z","EC2AMAZ-ROE9IQD","6","UsersMetadata: job response code: [200]"
"2019-08-29T05:31:33.078Z","EC2AMAZ-ROE9IQD","6","{'created_at': '2019-08-29T05:30:02Z', 'id': '5d6762dada1abe0007a51aee', '_links': {'self': {'href': 'https://api.talkdeskapp.com/reports/user_status/jobs/5d6762dada1abe0007a51aee'}, 'files': {'href': 'https://api.talkdeskapp.com/reports/user_status/files/5d6762dada1abe0007a51aee'}}, 'name': 'demoJob3', 'status': 'processing', 'timespan': {'to': '2019-08-28T23:59:59Z', 'from': '2019-08-28T00:00:00Z'}}"
"2019-08-29T05:30:02.123Z","EC2AMAZ-ROE9IQD","6","UsersMetadata: report job status:202"
"2019-08-29T05:30:02.124Z","EC2AMAZ-ROE9IQD","6","UsersMetadata: job id: [5d6762dada1abe0007a51aee]"
"2019-08-29T05:30:02.296Z","EC2AMAZ-ROE9IQD","6","UsersMetadata: job response code: [200]"
"2019-08-29T05:30:02.298Z","EC2AMAZ-ROE9IQD","6","UsersMetadata: job status response \n{""id"":""5d6762dada1abe0007a51aee"",""name"":""demoJob3"",""created_at"":""2019-08-29T05:30:02Z"",""status"":""created"",""timespan"":{""from"":""2019-08-28T00:00:00Z"",""to"":""2019-08-28T23:59:59Z""},""_links"":{""self"":{""href"":""https://api.talkdeskapp.com/reports/user_status/jobs/5d6762dada1abe0007a51aee""},""files"":{""href"":""https://api.talkdeskapp.com/reports/user_status/files/5d6762dada1abe0007a51aee""}}}"
"2019-08-29T23:10:33.430Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report generated successfully"
"2019-08-29T23:10:34.215Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: fetched [153] items"
"2019-08-29T23:10:34.215Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: <--initiating concurrent requests-->"
"2019-08-29T23:10:45.115Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: in missing values"
"2019-08-29T20:10:35.215Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-29T23:10:01.015Z","EC2AMAZ-ROE9IQD","6","Calls metadata : 581bd2a2-f759-4448-a5e4-a9617dca7e2b"
"2019-08-29T23:10:01.827Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Job Created.."
"2019-08-29T23:10:01.828Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job id: [5d685b4965080f00078fe6f6]"
"2019-08-29T23:10:01.966Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status response \n{""id"":""5d685b4965080f00078fe6f6"",""name"":""demoJob3"",""created_at"":""2019-08-29T23:10:01Z"",""status"":""processing"",""timespan"":{""from"":""2019-08-29T20:59:53Z"",""to"":""2019-08-29T22:00:00Z""},""_links"":{""self"":{""href"":""https://api.talkdeskapp.com/reports/calls/jobs/5d685b4965080f00078fe6f6""},""files"":{""href"":""https://api.talkdeskapp.com/reports/calls/files/5d685b4965080f00078fe6f6""}}}"
"2019-08-29T08:10:32.654Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-29T08:10:32.654Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job Data-->"
"2019-08-29T08:10:33.464Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: <--initiating concurrent requests-->"
"2019-08-29T08:10:33.912Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: in missing values"
"2019-08-29T20:12:50.573Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: [182] records to be inserted"
"2019-08-29T08:10:01.751Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Job Created.."
"2019-08-29T23:10:45.110Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total map_url: [122]"
"2019-08-29T23:10:35.924Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Deleted Successfully"
"2019-08-29T23:10:33.429Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job status code [200]"
"2019-08-29T23:10:34.196Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Proceed to delete the job"
"2019-08-29T23:10:34.197Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: generating dataframe"
"2019-08-29T23:10:34.215Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total data: [153]"
"2019-08-29T23:10:34.216Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: chunk size: [31]"
"2019-08-29T23:10:01.965Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status: [processing]"
"2019-08-29T21:10:33.487Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-29T21:10:33.488Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job Data-->"
"2019-08-29T21:10:34.990Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: chunk size: [38]"
"2019-08-29T21:10:34.991Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total threads: [5]"
"2019-08-29T05:10:32.555Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job Data-->"
"2019-08-29T05:10:33.416Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: fetched [5] items"
"2019-08-29T05:10:33.417Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: chunk size: [1]"
"2019-08-29T05:10:01.853Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report job status:202"
"2019-08-29T05:10:01.853Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job id: [5d675e29da1abe000ca51ac8]"
"2019-08-29T05:10:01.973Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status response \n{""id"":""5d675e29da1abe000ca51ac8"",""name"":""demoJob3"",""created_at"":""2019-08-29T05:10:01Z"",""status"":""processing"",""timespan"":{""from"":""2019-08-29T02:56:49Z"",""to"":""2019-08-29T04:00:00Z""},""_links"":{""self"":{""href"":""https://api.talkdeskapp.com/reports/calls/jobs/5d675e29da1abe000ca51ac8""},""files"":{""href"":""https://api.talkdeskapp.com/reports/calls/files/5d675e29da1abe000ca51ac8""}}}"
"2019-08-29T10:10:32.605Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-29T10:10:33.074Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report generated successfully"
"2019-08-29T10:10:33.411Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: in missing values"
"2019-08-29T10:10:33.584Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Deleted Successfully"
"2019-08-29T05:10:33.770Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: in missing values"
"2019-08-29T10:10:01.820Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job id: [5d67a479970f5c0007fbd041]"
"2019-08-29T10:10:01.991Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status: [created]"
"2019-08-30T00:10:01.013Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: started execution"
"2019-08-30T00:10:01.083Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: DATE: [2019-08-29T21:58:21] to [2019-08-29T23:00:00.082637]"
"2019-08-30T00:10:02.001Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status response \n{""id"":""5d686959457a210007515018"",""name"":""demoJob3"",""created_at"":""2019-08-30T00:10:01Z"",""status"":""processing"",""timespan"":{""from"":""2019-08-29T21:58:21Z"",""to"":""2019-08-29T23:00:00Z""},""_links"":{""self"":{""href"":""https://api.talkdeskapp.com/reports/calls/jobs/5d686959457a210007515018""},""files"":{""href"":""https://api.talkdeskapp.com/reports/calls/files/5d686959457a210007515018""}}}"
"2019-08-30T00:10:02.002Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: waiting for report to generate sleep time [30]"
"2019-08-30T00:10:01.767Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Job Created.."
"2019-08-30T00:10:01.767Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job id: [5d686959457a210007515018]"
"2019-08-30T00:10:43.910Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: in missing values"
"2019-08-30T00:10:33.198Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report generated successfully"
"2019-08-30T00:10:33.648Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: <--initiating concurrent requests-->"
"2019-08-29T23:13:03.320Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: requests Completed Successfully"
"2019-08-30T00:10:01.766Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report job status:202"
"2019-08-30T00:10:02.000Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-30T00:10:02.001Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status: [processing]"
"2019-08-30T00:10:01.013Z","EC2AMAZ-ROE9IQD","6","Calls metadata : 7982706f-e5c3-44aa-8bb5-d4304264225e"
"2019-08-29T08:10:33.454Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Proceed to delete the job"
"2019-08-29T08:10:33.464Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: fetched [3] items"
"2019-08-29T08:10:33.465Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total data: [3]"
"2019-08-29T08:10:33.465Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total threads: [3]"
"2019-08-29T08:10:33.914Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: missing values found: [0]"
"2019-08-29T08:12:34.251Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: requests Completed Successfully"
"2019-08-29T08:10:01.887Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status response \n{""id"":""5d678859ef2fd6000f55ab96"",""name"":""demoJob3"",""created_at"":""2019-08-29T08:10:01Z"",""status"":""created"",""timespan"":{""from"":""2019-08-29T04:57:34Z"",""to"":""2019-08-29T07:00:00Z""},""_links"":{""self"":{""href"":""https://api.talkdeskapp.com/reports/calls/jobs/5d678859ef2fd6000f55ab96""},""files"":{""href"":""https://api.talkdeskapp.com/reports/calls/files/5d678859ef2fd6000f55ab96""}}}"
"2019-08-29T08:10:01.013Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: started execution"
"2019-08-29T08:10:01.072Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: DATE: [2019-08-29T04:57:34] to [2019-08-29T07:00:00.072055]"
"2019-08-29T07:12:34.497Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: requests Completed Successfully"
"2019-08-29T21:10:01.898Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: report job status:202"
"2019-08-29T21:10:01.899Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Job Created.."
"2019-08-29T21:10:02.051Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job response code: [200]"
"2019-08-29T21:10:34.968Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Proceed to delete the job"
"2019-08-29T21:10:34.989Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: <--initiating concurrent requests-->"
"2019-08-29T21:10:01.015Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: started execution"
"2019-08-29T19:10:34.122Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Getting Job Data-->"
"2019-08-29T19:10:35.487Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: fetched [208] items"
"2019-08-29T19:10:35.488Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: total data: [208]"
"2019-08-29T23:12:45.157Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: [153] records to be inserted"
"2019-08-30T01:10:35.925Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: Proceed to delete the job"
"2019-08-30T01:10:35.938Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: <--initiating concurrent requests-->"
"2019-08-30T01:10:04.301Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status: [processing]"
"2019-08-30T01:10:04.301Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: job status response \n{""id"":""5d68776aaabd0100070fc0e2"",""name"":""demoJob3"",""created_at"":""2019-08-30T01:10:02Z"",""status"":""processing"",""timespan"":{""from"":""2019-08-29T22:59:50Z"",""to"":""2019-08-30T00:00:00Z""},""_links"":{""self"":{""href"":""https://api.talkdeskapp.com/reports/calls/jobs/5d68776aaabd0100070fc0e2""},""files"":{""href"":""https://api.talkdeskapp.com/reports/calls/files/5d68776aaabd0100070fc0e2""}}}"
"2019-08-30T01:10:04.302Z","EC2AMAZ-ROE9IQD","6","CallsMetadata: waiting for report to generate sleep time [30]"
